order_id,customer_id,product_id,order_date,quantity,price
735,436,31,2025-01-12,5,423.58
736,413,50,2025-05-31,3,412.85
737,409,11,2025-05-31,4,32.84
738,144,36,2024-11-14,1,130.77
739,447,45,2024-11-23,4,242.32
740,30,36,2025-06-07,2,130.77
741,468,26,2025-06-09,1,409.91
742,231,38,2025-02-25,3,64.3
743,426,27,2024-05-04,3,260.65
744,59,30,2024-10-23,2,389.17
745,226,4,2025-07-21,3,310.64
746,462,16,2024-07-21,5,119.4
747,164,38,2024-04-02,5,64.3
748,292,14,2024-09-13,3,483.27
749,18,3,2025-06-11,2,437.91
750,10,25,2024-10-05,1,58.57
751,358,19,2025-01-26,3,406.76
752,365,35,2025-04-22,1,157.64
753,405,41,2025-07-08,1,392.1
754,148,36,2024-01-07,4,130.77
755,258,27,2024-11-24,3,260.65
756,348,16,2024-05-27,3,119.4
757,268,29,2024-06-09,2,396.97
758,318,42,2025-07-22,4,183.26
759,458,37,2024-02-04,3,247.5
760,357,31,2022-09-26,3,423.58
761,364,50,2025-07-24,4,412.85
762,185,6,2024-12-22,5,93.43
763,147,50,2025-01-14,2,412.85
764,489,9,2024-05-23,5,380.9
765,135,34,2024-04-21,5,383.91
766,235,11,2024-07-09,1,32.84
767,467,47,2025-01-25,5,209.65
768,271,35,2024-08-22,1,157.64
769,238,1,2025-05-19,5,55.66
770,24,27,2025-03-16,1,260.65
771,108,27,2024-09-04,3,260.65
772,464,49,2023-10-04,4,494.83
773,188,42,2023-10-31,3,183.26
774,285,47,2025-06-06,4,209.65
775,9,46,2025-07-08,5,143.66
776,438,11,2024-10-06,1,32.84
777,475,33,2024-11-20,2,251.05
778,270,8,2025-04-21,3,84.35
779,300,8,2024-11-18,3,84.35
780,404,35,2023-10-03,2,157.64
781,5,42,2025-04-26,1,183.26
782,383,28,2025-05-14,3,413.67
783,101,42,2025-05-21,2,183.26
784,182,14,2024-10-22,3,483.27
785,178,36,2024-02-07,2,130.77
786,202,40,2025-02-01,2,178.45
787,281,49,2025-06-15,5,494.83
788,323,19,2022-12-13,5,406.76
789,37,25,2024-01-27,1,58.57
790,13,31,2024-01-21,1,423.58
791,73,39,2023-12-27,4,356.55
792,191,7,2024-11-18,4,199.03
793,437,7,2024-06-20,5,199.03
794,146,34,2024-10-23,5,383.91
795,201,13,2025-06-28,4,308.95
796,475,45,2025-04-08,1,242.32
797,312,40,2024-05-20,4,178.45
798,221,2,2024-07-08,5,31.66
799,198,32,2023-12-30,1,246.42
800,68,34,2024-07-27,5,383.91
801,373,25,2023-10-11,4,58.57
802,414,6,2025-07-28,5,93.43
803,141,40,2025-03-26,2,178.45
804,404,23,2023-11-26,2,61.05
805,127,22,2025-05-07,1,206.02
806,73,35,2024-01-18,2,157.64
807,497,35,2023-11-16,5,157.64
808,142,49,2025-05-14,2,494.83
809,412,40,2024-03-09,5,178.45
810,113,50,2025-04-04,3,412.85
811,47,7,2024-12-19,2,199.03
812,271,28,2023-08-20,5,413.67
813,315,23,2024-12-06,3,61.05
814,326,28,2022-12-13,2,413.67
815,71,26,2023-09-23,5,409.91
816,285,20,2025-04-21,3,256.16
817,283,11,2025-04-22,2,32.84
818,115,47,2023-07-18,3,209.65
819,457,18,2024-01-02,1,416.98
820,311,47,2024-03-08,1,209.65
821,100,40,2024-04-20,3,178.45
822,126,37,2025-06-26,2,247.5
823,3,16,2025-07-25,4,119.4
824,152,21,2025-07-18,3,156.61
825,418,16,2024-06-03,5,119.4
826,242,46,2025-07-06,4,143.66
827,203,19,2024-11-01,4,406.76
828,284,29,2025-07-20,2,396.97
829,482,22,2023-11-09,5,206.02
830,289,34,2025-02-11,1,383.91
831,433,19,2023-10-11,5,406.76
832,82,41,2023-10-20,3,392.1
833,297,9,2025-02-23,1,380.9
834,72,32,2025-07-26,5,246.42
835,256,6,2024-06-01,1,93.43
836,195,40,2025-06-11,4,178.45
837,278,16,2025-03-21,4,119.4
838,26,3,2024-08-20,3,437.91
839,105,41,2025-05-16,4,392.1
840,128,1,2024-10-07,5,55.66
841,267,29,2025-04-17,1,396.97
842,68,29,2024-04-04,2,396.97
843,398,3,2024-11-12,5,437.91
844,224,40,2025-06-01,3,178.45
845,6,32,2025-01-07,1,246.42
846,287,25,2025-06-21,2,58.57
847,171,26,2025-07-01,4,409.91
848,248,9,2025-03-04,5,380.9
849,193,6,2024-01-08,1,93.43
850,111,23,2023-08-01,4,61.05
851,443,36,2025-05-25,1,130.77
852,4,28,2025-06-11,3,413.67
853,402,23,2024-01-02,3,61.05
854,287,28,2025-02-20,5,413.67
855,309,12,2023-09-23,4,317.1
856,286,25,2024-02-28,2,58.57
857,14,18,2025-02-27,1,416.98
858,149,27,2023-09-22,5,260.65
859,92,24,2024-06-12,1,307.56
860,93,31,2025-04-12,3,423.58
861,208,46,2025-04-03,1,143.66
862,265,21,2024-06-15,1,156.61
863,19,5,2025-07-03,2,234.83
864,51,26,2025-05-27,4,409.91
865,392,23,2025-07-11,2,61.05
866,217,22,2025-02-24,2,206.02
867,41,21,2025-06-09,5,156.61
868,31,3,2023-12-25,2,437.91
869,174,44,2023-11-10,1,283.26
870,180,49,2024-02-28,5,494.83
871,203,41,2025-04-02,4,392.1
872,390,30,2025-05-13,1,389.17
873,442,10,2025-07-17,5,453.28
874,149,4,2024-09-04,1,310.64
875,496,13,2025-05-12,2,308.95
876,264,45,2025-01-30,3,242.32
877,441,31,2025-04-28,5,423.58
878,357,3,2023-03-10,2,437.91
879,357,45,2025-01-24,5,242.32
880,145,8,2024-03-13,5,84.35
881,60,15,2025-05-05,2,312.98
882,454,46,2023-10-20,3,143.66
883,238,16,2025-02-15,3,119.4
884,89,21,2024-07-27,4,156.61
885,19,12,2025-04-09,4,317.1
886,469,49,2025-04-04,1,494.83
887,473,35,2024-08-30,3,157.64
888,454,35,2023-08-03,3,157.64
889,151,10,2024-11-09,1,453.28
890,418,20,2025-06-04,5,256.16
891,371,24,2023-02-04,4,307.56
892,333,37,2023-12-27,4,247.5
893,433,18,2025-05-31,1,416.98
894,286,45,2024-02-15,1,242.32
895,149,9,2024-06-16,5,380.9
896,124,43,2025-02-08,5,466.22
897,353,48,2024-10-18,2,128.52
898,317,38,2024-07-22,2,64.3
899,96,32,2023-02-23,1,246.42
900,6,21,2025-05-01,2,156.61
901,405,18,2025-02-22,3,416.98
902,225,4,2025-07-08,3,310.64
903,152,35,2025-06-22,1,157.64
904,69,20,2024-12-27,4,256.16
905,425,37,2025-04-17,1,247.5
906,345,10,2024-11-02,2,453.28
907,186,24,2025-07-01,1,307.56
908,164,23,2025-01-05,5,61.05
909,208,31,2024-11-22,4,423.58
910,177,20,2025-06-23,3,256.16
911,290,33,2025-06-15,3,251.05
912,436,7,2025-07-09,4,199.03
913,467,29,2024-06-17,4,396.97
914,326,7,2025-06-03,1,199.03
915,60,33,2025-06-10,5,251.05
916,411,29,2025-05-23,4,396.97
917,60,17,2025-02-18,5,236.4
918,463,9,2024-12-25,2,380.9
919,285,27,2025-07-22,5,260.65
920,447,4,2025-01-19,1,310.64
921,473,1,2025-02-07,1,55.66
922,317,4,2023-09-19,3,310.64
923,56,33,2024-04-13,2,251.05
924,62,36,2024-07-16,4,130.77
925,239,47,2025-07-16,4,209.65
926,76,4,2025-07-03,2,310.64
927,164,33,2024-11-04,3,251.05
928,367,25,2025-05-31,1,58.57
929,41,18,2025-07-12,5,416.98
930,406,29,2024-12-26,5,396.97
931,221,35,2024-10-20,3,157.64
932,310,48,2025-05-21,3,128.52
933,201,31,2025-03-07,2,423.58
934,301,17,2024-06-29,4,236.4
935,375,13,2024-08-26,1,308.95
936,296,37,2025-05-14,1,247.5
937,133,22,2023-10-10,1,206.02
938,61,5,2025-02-09,5,234.83
939,419,43,2023-11-08,1,466.22
940,211,19,2023-04-26,1,406.76
941,419,33,2022-12-13,1,251.05
942,469,50,2024-03-22,2,412.85
943,402,34,2023-07-12,1,383.91
944,290,13,2024-10-25,3,308.95
945,252,25,2024-11-04,2,58.57
946,85,31,2025-02-10,4,423.58
947,380,48,2023-12-20,1,128.52
948,438,45,2023-07-18,4,242.32
949,157,25,2024-04-13,4,58.57
950,431,18,2025-07-31,2,416.98
951,8,12,2025-07-10,4,317.1
952,46,1,2025-04-30,2,55.66
953,143,10,2025-05-13,2,453.28
954,99,48,2025-06-28,3,128.52
955,141,17,2025-06-05,4,236.4
956,179,45,2024-06-23,5,242.32
957,335,43,2025-07-28,2,466.22
958,328,23,2025-07-01,2,61.05
959,378,30,2025-04-01,4,389.17
960,269,18,2023-12-02,3,416.98
961,499,41,2023-07-10,5,392.1
962,241,33,2024-06-05,1,251.05
963,284,25,2025-08-01,1,58.57
964,194,27,2025-06-30,5,260.65
965,119,11,2024-07-19,4,32.84
966,387,25,2025-04-30,2,58.57
967,84,12,2023-12-05,5,317.1
968,7,30,2024-07-01,4,389.17
969,36,34,2024-01-23,2,383.91
970,360,3,2024-11-09,3,437.91
971,120,30,2024-09-26,1,389.17
972,342,14,2025-03-26,4,483.27
973,435,31,2025-04-22,3,423.58
974,6,30,2025-04-29,2,389.17
975,476,40,2025-01-23,5,178.45
976,167,43,2025-07-30,4,466.22
977,362,19,2025-01-10,3,406.76
978,28,43,2025-03-28,1,466.22
979,217,24,2023-04-23,4,307.56
980,97,12,2024-07-26,5,317.1
981,47,33,2025-07-03,3,251.05
982,289,6,2025-03-06,3,93.43
983,255,5,2023-02-26,1,234.83
984,404,24,2024-06-16,5,307.56
985,306,30,2025-07-26,1,389.17
986,25,25,2024-03-28,1,58.57
987,449,37,2025-03-06,4,247.5
988,417,44,2024-03-16,5,283.26
989,407,40,2024-05-21,2,178.45
990,185,8,2025-04-09,3,84.35
991,8,26,2024-10-06,5,409.91
992,437,30,2024-08-20,5,389.17
993,140,47,2025-06-16,1,209.65
994,286,11,2025-06-25,5,32.84
995,233,39,2024-12-04,1,356.55
996,41,25,2025-06-26,4,58.57
997,87,45,2025-03-25,3,242.32
998,12,39,2024-01-08,3,356.55
999,86,15,2025-05-22,3,312.98
1000,143,40,2024-10-16,2,178.45
1001,112,11,2025-01-27,1,32.84
1002,78,26,2024-06-21,5,409.91
1003,229,24,2025-06-16,5,307.56
1004,246,13,2024-09-18,5,308.95
1005,327,34,2024-08-30,1,383.91
1006,184,4,2025-07-01,3,310.64
1007,442,8,2025-05-01,1,84.35
1008,220,9,2025-04-21,4,380.9
1009,480,37,2025-03-30,1,247.5
1010,329,13,2025-06-26,1,308.95
1011,169,37,2025-05-12,4,247.5
1012,258,20,2025-03-28,5,256.16
1013,255,11,2024-08-06,3,32.84
1014,99,45,2024-08-15,1,242.32
1015,99,6,2024-09-25,1,93.43
1016,9,28,2025-07-15,4,413.67
1017,353,44,2024-03-20,2,283.26
1018,99,15,2024-09-27,2,312.98
1019,231,46,2025-01-29,1,143.66
1020,366,7,2024-03-07,3,199.03
1021,435,1,2025-03-29,4,55.66
1022,307,40,2024-12-13,3,178.45
1023,110,34,2025-07-23,4,383.91
1024,108,38,2025-02-24,5,64.3
1025,27,33,2024-11-21,3,251.05
1026,179,23,2023-11-23,5,61.05
1027,234,8,2023-05-28,4,84.35
1028,245,44,2025-07-08,2,283.26
1029,196,27,2025-05-05,3,260.65
1030,257,37,2024-04-03,5,247.5
1031,346,6,2025-02-14,4,93.43
1032,240,3,2024-11-06,2,437.91
1033,476,42,2024-06-01,4,183.26
1034,72,27,2025-05-07,4,260.65
1035,221,4,2025-07-20,5,310.64
1036,229,14,2025-06-16,4,483.27
1037,55,21,2023-03-31,3,156.61
1038,457,27,2023-10-15,5,260.65
1039,105,37,2025-06-20,5,247.5
1040,386,39,2025-04-08,2,356.55
1041,54,1,2024-07-19,2,55.66
1042,349,28,2025-04-20,4,413.67
1043,166,30,2025-06-08,1,389.17
1044,443,4,2025-07-22,3,310.64
1045,155,46,2025-08-02,5,143.66
1046,141,20,2025-05-04,3,256.16
1047,387,15,2025-05-30,3,312.98
1048,316,29,2024-06-30,2,396.97
1049,214,50,2025-07-07,4,412.85
1050,454,26,2024-09-15,1,409.91
1051,67,45,2025-04-24,1,242.32
1052,488,42,2024-07-11,4,183.26
1053,194,38,2025-05-21,2,64.3
1054,219,45,2025-02-08,5,242.32
1055,15,49,2025-06-20,5,494.83
1056,82,20,2024-09-10,4,256.16
1057,159,6,2024-12-20,4,93.43
1058,67,7,2025-02-09,5,199.03
1059,211,15,2023-11-10,1,312.98
1060,114,40,2023-05-30,5,178.45
1061,187,33,2025-01-17,5,251.05
1062,150,7,2025-03-31,4,199.03
1063,496,41,2024-11-18,1,392.1
1064,68,10,2023-07-15,4,453.28
1065,261,13,2024-10-17,5,308.95
1066,14,29,2024-11-23,4,396.97
1067,481,29,2024-11-29,5,396.97
1068,456,10,2024-09-25,5,453.28
1069,333,17,2024-04-25,2,236.4
1070,4,15,2025-07-17,3,312.98
1071,411,13,2025-05-16,3,308.95
1072,1,24,2025-06-02,5,307.56
1073,272,8,2025-06-06,3,84.35
1074,477,12,2025-05-24,1,317.1
1075,230,5,2024-12-20,5,234.83
1076,176,14,2025-04-25,1,483.27
1077,281,32,2024-06-27,3,246.42
1078,56,9,2025-02-02,1,380.9
1079,228,30,2025-04-08,5,389.17
1080,41,8,2025-07-16,1,84.35
1081,124,45,2024-09-20,3,242.32
1082,309,6,2023-01-24,3,93.43
1083,369,23,2024-04-03,3,61.05
1084,398,20,2024-11-05,3,256.16
1085,495,16,2025-07-05,4,119.4
1086,349,49,2025-04-19,2,494.83
1087,478,5,2025-04-30,2,234.83
1088,283,15,2024-06-06,5,312.98
1089,60,10,2024-11-30,3,453.28
1090,253,12,2023-09-18,4,317.1
1091,367,44,2025-04-10,2,283.26
1092,166,24,2025-05-15,5,307.56
1093,425,38,2024-06-02,3,64.3
1094,50,31,2025-03-31,4,423.58
1095,413,24,2025-06-01,3,307.56
1096,216,16,2025-06-25,4,119.4
1097,251,37,2024-05-03,5,247.5
1098,260,4,2023-05-30,1,310.64
1099,239,13,2025-07-01,3,308.95
1100,51,29,2025-05-04,3,396.97
1101,2,6,2024-01-17,5,93.43
1102,352,35,2025-06-28,5,157.64
1103,385,21,2025-05-24,2,156.61
1104,30,15,2025-06-11,4,312.98
1105,469,15,2025-06-30,5,312.98
1106,362,42,2025-05-22,5,183.26
1107,201,35,2025-07-15,1,157.64
1108,53,14,2025-06-20,5,483.27
1109,274,6,2025-01-12,4,93.43
1110,460,20,2025-02-26,4,256.16
1111,51,6,2025-07-23,4,93.43
1112,82,28,2023-06-02,4,413.67
1113,345,22,2025-05-21,2,206.02
1114,183,13,2025-07-17,5,308.95
1115,444,27,2025-06-15,1,260.65
1116,327,16,2025-05-14,5,119.4
1117,266,39,2024-10-05,5,356.55
1118,105,40,2025-04-13,3,178.45
1119,269,7,2024-08-09,5,199.03
1120,265,48,2024-07-07,5,128.52
1121,384,47,2024-12-09,2,209.65
1122,131,35,2023-05-16,2,157.64
1123,246,39,2024-12-07,4,356.55
1124,228,36,2024-08-07,4,130.77
1125,358,31,2025-07-02,3,423.58
1126,439,9,2025-06-04,2,380.9
1127,136,12,2024-10-09,2,317.1
1128,173,37,2025-04-12,5,247.5
1129,493,43,2025-02-19,5,466.22
1130,451,31,2024-01-24,5,423.58
1131,304,41,2025-07-05,5,392.1
1132,206,44,2025-03-09,4,283.26
1133,481,43,2024-11-28,5,466.22
1134,152,36,2025-07-31,1,130.77
1135,371,29,2023-07-15,5,396.97
1136,39,18,2024-04-19,3,416.98
1137,62,3,2024-03-06,5,437.91
1138,159,11,2024-11-02,1,32.84
1139,47,26,2024-07-23,4,409.91
1140,119,39,2025-01-22,4,356.55
1141,468,35,2025-03-26,2,157.64
1142,13,1,2024-09-01,5,55.66
1143,439,9,2025-04-19,4,380.9
1144,443,38,2023-05-31,1,64.3
1145,197,11,2024-03-26,1,32.84
1146,93,31,2025-01-18,4,423.58
1147,41,39,2025-07-22,5,356.55
1148,329,19,2025-06-20,3,406.76
1149,301,1,2024-09-28,5,55.66
1150,218,39,2025-06-19,2,356.55
1151,58,35,2024-05-03,4,157.64
1152,366,49,2024-05-18,5,494.83
1153,70,36,2024-01-17,5,130.77
1154,152,38,2025-05-31,4,64.3
1155,258,33,2024-12-27,3,251.05
1156,11,35,2025-05-16,5,157.64
1157,433,47,2024-01-30,4,209.65
1158,313,27,2025-06-01,2,260.65
1159,229,26,2025-07-08,2,409.91
1160,164,35,2024-06-17,1,157.64
1161,191,42,2024-08-02,2,183.26
1162,50,50,2024-10-23,1,412.85
1163,378,27,2025-05-14,4,260.65
1164,350,45,2025-05-07,3,242.32
1165,220,46,2025-06-22,4,143.66
1166,28,39,2025-04-29,2,356.55
1167,27,7,2025-05-29,5,199.03
1168,342,29,2025-02-13,4,396.97
1169,283,1,2024-05-19,3,55.66
1170,462,2,2024-08-31,2,31.66
1171,258,32,2024-08-03,4,246.42
1172,168,34,2025-08-01,5,383.91
1173,358,42,2025-02-19,5,183.26
1174,403,8,2025-03-20,2,84.35
1175,421,12,2024-10-27,1,317.1
1176,477,46,2024-09-18,2,143.66
1177,369,40,2024-10-13,5,178.45
1178,94,17,2023-01-19,3,236.4
1179,49,3,2025-07-09,3,437.91
1180,392,10,2025-05-28,4,453.28
1181,389,39,2025-07-03,1,356.55
1182,125,27,2023-09-09,3,260.65
1183,329,12,2024-03-27,3,317.1
1184,405,24,2025-03-17,1,307.56
1185,167,47,2025-07-27,5,209.65
1186,320,41,2025-07-01,4,392.1
1187,327,37,2025-05-27,5,247.5
1188,305,50,2025-05-25,4,412.85
1189,457,14,2023-04-15,4,483.27
1190,199,10,2025-06-29,3,453.28
1191,284,21,2025-07-28,5,156.61
1192,189,5,2025-05-18,4,234.83
1193,84,12,2024-10-20,5,317.1
1194,20,10,2025-07-08,1,453.28
1195,66,40,2024-10-04,1,178.45
1196,403,23,2025-07-13,1,61.05
1197,220,37,2025-04-11,1,247.5
1198,63,26,2024-10-23,3,409.91
1199,335,28,2024-06-10,3,413.67
1200,241,27,2024-06-19,1,260.65
1201,131,23,2022-12-15,2,61.05
1202,450,44,2024-03-31,2,283.26
1203,336,7,2024-12-14,2,199.03
1204,364,5,2025-07-12,5,234.83
1205,115,7,2023-07-06,3,199.03
1206,169,9,2025-02-26,4,380.9
1207,445,39,2025-02-02,1,356.55
1208,263,18,2024-12-15,5,416.98
1209,347,43,2024-08-25,2,466.22
1210,294,7,2025-04-20,2,199.03
1211,301,39,2025-02-14,2,356.55
1212,345,16,2024-09-21,1,119.4
1213,453,31,2025-06-28,4,423.58
1214,452,43,2024-12-26,1,466.22
1215,72,26,2025-07-30,3,409.91
1216,347,37,2024-05-12,2,247.5
1217,378,21,2025-05-20,2,156.61
1218,463,9,2025-04-16,2,380.9
1219,229,18,2025-02-20,5,416.98
1220,15,37,2024-01-12,4,247.5
1221,151,43,2024-04-29,4,466.22
1222,351,42,2023-07-22,2,183.26
1223,422,16,2024-06-03,5,119.4
1224,236,42,2024-10-14,1,183.26
1225,140,14,2025-05-14,3,483.27
1226,316,6,2024-10-17,5,93.43
1227,432,32,2025-04-01,3,246.42
1228,303,38,2025-05-03,3,64.3
1229,156,4,2025-02-27,3,310.64
1230,154,37,2022-11-10,2,247.5
1231,294,19,2025-06-14,5,406.76
1232,349,6,2025-03-08,2,93.43
1233,343,1,2025-03-26,2,55.66
1234,441,37,2023-08-14,1,247.5
1235,411,36,2025-07-02,1,130.77
1236,84,30,2024-12-07,3,389.17
1237,140,47,2025-07-02,3,209.65
1238,159,3,2025-03-15,1,437.91
1239,110,8,2025-06-22,2,84.35
1240,378,50,2025-06-09,3,412.85
1241,472,46,2025-06-14,4,143.66
1242,463,28,2025-05-31,1,413.67
1243,338,35,2023-05-22,5,157.64
1244,272,43,2025-05-25,3,466.22
1245,326,18,2024-12-14,4,416.98
1246,483,9,2023-06-25,5,380.9
1247,218,12,2025-04-12,4,317.1
1248,408,13,2025-04-16,2,308.95
1249,350,2,2025-01-19,5,31.66
1250,4,12,2025-07-16,3,317.1
1251,69,14,2025-02-06,2,483.27
1252,181,1,2025-07-15,4,55.66
1253,156,6,2025-07-23,4,93.43
1254,393,40,2023-07-20,5,178.45
1255,492,21,2025-01-24,5,156.61
1256,319,2,2025-07-06,4,31.66
1257,188,25,2024-06-01,1,58.57
1258,314,4,2025-05-26,2,310.64
1259,79,18,2023-04-22,1,416.98
1260,30,5,2025-05-27,5,234.83
1261,283,40,2025-07-22,4,178.45
1262,400,15,2025-07-02,4,312.98
1263,3,27,2025-05-18,4,260.65
1264,112,18,2023-08-22,2,416.98
1265,478,17,2025-04-20,1,236.4
1266,68,15,2023-01-27,1,312.98
1267,409,45,2025-07-02,3,242.32
1268,77,47,2024-08-28,2,209.65
1269,59,20,2025-04-06,1,256.16
1270,115,36,2024-12-18,2,130.77
1271,459,43,2024-08-08,2,466.22
1272,320,1,2025-07-23,5,55.66
1273,338,35,2024-01-19,3,157.64
1274,340,18,2025-04-22,5,416.98
1275,124,27,2024-11-11,1,260.65
1276,130,2,2024-10-01,5,31.66
1277,323,8,2024-12-15,5,84.35
1278,120,25,2024-06-26,5,58.57
1279,234,33,2023-06-26,4,251.05
1280,37,7,2024-07-22,1,199.03
1281,472,22,2025-07-11,3,206.02
1282,24,42,2025-06-15,2,183.26
1283,353,44,2023-09-06,2,283.26
1284,36,5,2025-06-13,4,234.83
1285,26,49,2024-05-08,3,494.83
1286,116,10,2023-09-07,4,453.28
1287,361,43,2023-04-16,3,466.22
1288,80,2,2024-11-23,4,31.66
1289,18,34,2024-10-18,2,383.91
1290,433,33,2025-04-03,5,251.05
1291,301,14,2024-07-18,1,483.27
1292,95,1,2025-07-22,4,55.66
1293,232,40,2025-07-21,5,178.45
1294,198,33,2023-10-30,2,251.05
1295,141,43,2025-06-21,5,466.22
1296,473,41,2024-07-08,5,392.1
1297,282,15,2025-07-08,2,312.98
1298,435,35,2025-06-12,2,157.64
1299,92,23,2024-11-13,2,61.05
1300,91,40,2023-10-06,2,178.45
1301,140,4,2025-02-01,1,310.64
1302,123,16,2025-07-30,5,119.4
1303,189,48,2023-08-31,3,128.52
1304,432,48,2025-03-05,4,128.52
1305,324,1,2025-07-16,2,55.66
1306,15,39,2024-07-19,1,356.55
1307,165,21,2025-02-11,2,156.61
1308,476,44,2024-11-01,4,283.26
1309,442,36,2025-05-10,4,130.77
1310,178,7,2023-10-29,5,199.03
1311,157,13,2025-03-26,1,308.95
1312,472,22,2025-04-09,4,206.02
1313,106,23,2025-01-09,2,61.05
1314,474,44,2025-05-23,5,283.26
1315,409,16,2025-05-31,5,119.4
1316,452,21,2024-07-27,1,156.61
1317,10,39,2024-05-30,1,356.55
1318,445,50,2025-05-16,2,412.85
1319,430,4,2025-06-11,1,310.64
1320,436,29,2025-04-02,4,396.97
1321,71,7,2023-10-31,2,199.03
1322,28,7,2025-07-15,5,199.03
1323,391,2,2025-08-02,1,31.66
1324,310,26,2025-05-17,5,409.91
1325,86,15,2025-01-24,3,312.98
1326,100,31,2024-10-13,1,423.58
1327,155,22,2025-08-02,1,206.02
1328,444,31,2024-09-20,1,423.58
1329,220,24,2025-02-21,3,307.56
1330,90,6,2024-04-27,2,93.43
1331,334,48,2025-01-24,3,128.52
1332,144,41,2025-03-30,5,392.1
1333,285,46,2025-06-08,2,143.66
1334,9,38,2025-06-06,1,64.3
1335,396,14,2024-10-11,1,483.27
1336,65,9,2025-06-05,1,380.9
1337,434,9,2025-03-06,1,380.9
1338,126,9,2025-06-05,3,380.9
1339,77,9,2025-02-07,3,380.9
1340,370,30,2025-05-25,4,389.17
1341,109,13,2025-05-19,3,308.95
1342,93,39,2025-02-26,5,356.55
1343,451,39,2025-06-15,5,356.55
1344,273,1,2023-09-07,3,55.66
1345,75,32,2025-07-30,4,246.42
1346,249,33,2024-07-25,2,251.05
1347,252,18,2025-06-01,1,416.98
1348,302,39,2025-07-31,3,356.55
1349,296,26,2025-03-29,1,409.91
1350,170,27,2025-02-02,2,260.65
1351,181,39,2023-06-09,4,356.55
1352,163,45,2024-12-26,3,242.32
1353,29,10,2025-07-25,4,453.28
1354,152,32,2025-07-19,4,246.42
1355,379,7,2025-03-17,4,199.03
1356,219,13,2024-09-07,3,308.95
1357,416,49,2024-03-21,2,494.83
1358,215,17,2025-03-19,2,236.4
1359,290,1,2024-05-14,3,55.66
1360,417,25,2022-11-01,4,58.57
1361,392,15,2025-04-03,2,312.98
1362,66,40,2025-07-10,5,178.45
1363,208,13,2025-05-15,3,308.95
1364,16,40,2025-03-11,5,178.45
1365,49,42,2024-11-15,2,183.26
1366,290,15,2025-03-07,3,312.98
1367,139,47,2025-04-08,3,209.65
1368,271,29,2023-12-30,5,396.97
1369,61,37,2025-06-28,1,247.5
1370,477,25,2025-05-30,1,58.57
1371,140,44,2025-05-21,1,283.26
1372,115,38,2025-06-04,4,64.3
1373,435,34,2025-02-10,3,383.91
1374,444,25,2024-11-08,2,58.57
1375,48,20,2024-12-23,2,256.16
1376,74,23,2024-03-10,1,61.05
1377,120,32,2024-05-24,4,246.42
1378,39,38,2025-01-08,4,64.3
1379,220,8,2025-01-08,5,84.35
1380,422,36,2025-07-06,1,130.77
1381,219,41,2025-03-11,5,392.1
1382,51,34,2025-04-29,1,383.91
1383,426,39,2022-11-30,3,356.55
1384,66,25,2025-05-13,4,58.57
1385,135,49,2023-08-26,4,494.83
1386,73,9,2023-07-01,5,380.9
1387,187,33,2024-12-10,1,251.05
1388,345,2,2025-05-02,4,31.66
1389,157,18,2025-03-25,4,416.98
1390,167,32,2025-08-01,5,246.42
1391,485,29,2023-12-27,3,396.97
1392,114,24,2024-01-20,2,307.56
1393,91,30,2025-03-31,1,389.17
1394,86,35,2024-12-23,2,157.64
1395,431,13,2025-06-07,1,308.95
1396,165,3,2024-12-26,2,437.91
1397,234,9,2023-04-08,3,380.9
1398,234,50,2024-01-27,4,412.85
1399,237,38,2025-07-17,1,64.3
1400,373,28,2024-11-30,3,413.67
1401,463,11,2025-04-30,5,32.84
1402,103,39,2025-05-15,4,356.55
1403,401,46,2024-12-29,1,143.66
1404,14,15,2025-07-06,5,312.98
1405,246,47,2024-05-29,3,209.65
1406,67,37,2025-06-20,4,247.5
1407,141,14,2025-06-30,3,483.27
1408,45,28,2025-07-16,2,413.67
1409,198,11,2023-07-15,5,32.84
1410,174,43,2024-11-22,2,466.22
1411,444,18,2024-12-25,3,416.98
1412,438,21,2023-11-04,3,156.61
1413,462,33,2024-12-11,3,251.05
1414,451,10,2024-03-19,2,453.28
1415,256,30,2024-06-29,4,389.17
1416,120,17,2024-10-20,1,236.4
1417,269,36,2025-06-28,4,130.77
1418,107,28,2023-12-04,5,413.67
1419,63,26,2025-02-24,4,409.91
1420,433,13,2024-03-05,4,308.95
1421,331,15,2024-10-20,5,312.98
1422,258,6,2024-07-26,2,93.43
1423,259,25,2024-10-17,1,58.57
1424,296,30,2025-07-17,2,389.17
1425,435,40,2025-03-12,1,178.45
1426,340,24,2024-09-25,3,307.56
1427,55,6,2025-06-14,2,93.43
1428,253,27,2023-11-02,4,260.65
1429,90,50,2025-01-23,5,412.85
1430,285,23,2024-10-31,4,61.05
1431,244,44,2025-02-23,2,283.26
1432,215,29,2025-06-21,5,396.97
1433,212,43,2025-04-22,4,466.22
1434,476,46,2024-10-07,1,143.66
1435,226,11,2025-07-29,5,32.84
1436,401,50,2024-10-14,4,412.85
1437,12,41,2024-03-04,3,392.1
1438,409,41,2025-07-17,2,392.1
1439,422,2,2025-07-15,4,31.66
1440,255,12,2024-02-08,3,317.1
1441,97,45,2025-05-23,2,242.32
1442,478,1,2025-03-03,1,55.66
1443,94,35,2023-05-27,2,157.64
1444,294,37,2025-07-21,3,247.5
1445,357,16,2024-05-17,3,119.4
1446,484,13,2023-09-09,2,308.95
